"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages"
"IFAM-1_982682dac2166bbfb72903d949dadba4";"Programação para administração de redes de computadores: uma proposta de ensino-aprendizagem baseada no modelo de Sala de Aula Invertida";"primary[Oliveira, Silmar Antonio Buchner de(http://lattes.cnpq.br/4912681911386052)]";"Ensino de redes de computadores|Programação para redes de computadores|Python|Sala de Aula Invertida|Alinhamento construtivo";"IFAM";"masterThesis";"openAccess";"2018";"http://repositorio.ifam.edu.br/jspui/handle/4321/360";"masterThesis";"por"
"UFV_19c62c6069ae53faa1830020cde378a0";"Otimização do traçado geométrico de estradas florestais";"primary[Marcatti, Gustavo Eduardo(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2017";"http://www.locus.ufv.br/handle/123456789/9883";"doctoralThesis";"por"
"FGV_9d8c21c4d4a226b0feb86e1c6d02b6a3";"Machine learning e análise técnica como ferramentas para construção de portfólios de renda variável no mercado brasileiro";"primary[Coelho, Filipe Ferreira(NA)]";"Machine learning|LSTM|Redes neurais|Otimização de portfolio|Renda variavel";"FGV";"masterThesis";"openAccess";"2020";"https://hdl.handle.net/10438/30275";"masterThesis";"por"
"UTFPR-12_0e85e0b2f4709a8e99bda5c9e43f0cc6";"Processamento de imagens como metodologia auxiliar à análise de termogramas";"primary[Schadeck, Cezar Augusto(http://lattes.cnpq.br/8695971448704240)]";"Radiação infravermelha - Tecnologia|Processamento de imagens - Técnicas digitais|Mamas - Câncer - Diagnóstico|Glândula tireoide - Câncer - Diagnóstico|Tumores - Diagnóstico|Software - Desenvolvimento|Python (Linguagem de programação de computador)|Simulação (Computadores)|Infrared technology|Image processing - Digital techniques|Breast - Cancer - Diagnosis|Thyroid gland - Câncer - Diagnosis|Tumors - Diagnosis|Computer software - Development|Python (Computer program language)|Computer simulation";"UTFPR";"masterThesis";"openAccess";"2020";"http://repositorio.utfpr.edu.br/jspui/handle/1/5273";"masterThesis";"por"
"UFC-7_811af96a70eea6baf798ee056b510297";"Movimento do verbo e categorias vazias em I e V em um fragmento de gramática computacional do português";"primary[Santos, Andréa Feitosa dos(NA)]";"PLN|Parser|Python|NLTK|Gramática Livre de Contexto|Corpora eletrônicos|Teoria X-barra|Programa Minimalista|Categoria IP|Operação sintática de movimento|Categorias Vazias|Língua portuguesa - Verbos|Língua portuguesa - Sintaxe|Língua portuguesa - Gramática gerativa|Linguística - Processamento de dados|Análise linguística|Context Free Grammar|Electronic corpora|X-bar theory|Minimalist Program|Category IP|Syntactic operation of movement|Slash Category";"UFC";"masterThesis";"openAccess";"2009";"http://www.repositorio.ufc.br/handle/riufc/2818";"masterThesis";"por"
"UTFPR-1_3d6ed7d796318fe263d186e8455386e4";"Processamento de imagens como metodologia auxiliar à análise de termogramas";"primary[Schadeck, Cezar Augusto(http://lattes.cnpq.br/8695971448704240)]";"Radiação infravermelha - Tecnologia|Processamento de imagens - Técnicas digitais|Mamas - Câncer - Diagnóstico|Glândula tireoide - Câncer - Diagnóstico|Tumores - Diagnóstico|Software - Desenvolvimento|Python (Linguagem de programação de computador)|Simulação (Computadores)|Infrared technology|Image processing - Digital techniques|Breast - Cancer - Diagnosis|Thyroid gland - Câncer - Diagnosis|Tumors - Diagnosis|Computer software - Development|Python (Computer program language)|Computer simulation";"UTFPR";"masterThesis";"openAccess";"2020";"http://repositorio.utfpr.edu.br/jspui/handle/1/5273";"masterThesis";"por"
"UNSP_314cda7643116bddab471191c7ff0d93";"Simulação numérica de escoamentos hipersônicos sobre corpos rombudos pelo método de elementos finitos";"primary[Lourenço, Marcos Antonio de Souza [UNESP](NA)]";"Programa de aplicação|Escoamento|Geração numerica de malhas (Analise numerica)|Interpretadores (Programas de computador)|Método dos elementos finitos - Programas de computador";"UNESP";"masterThesis";"openAccess";"2007";"http://hdl.handle.net/11449/88882";"masterThesis";"por"
"CRUZ_9633b11f7c07944586a96371cc4b03dc";"Uso de ferramentas de Data Science para avaliação dos dados zootécnicos de produção de linhagens de camundongos: uma proposta de melhorias ao gerenciamento do plantel";"primary[Ferreira, Eloiza Kauanna Gonçalves Dias(NA)]";"";"FIOCRUZ";"masterThesis";"openAccess";"2021";"https://www.arca.fiocruz.br/handle/icict/50692";"masterThesis";"por"
"UFSM_00f784dca0868115aaf26b3ccd5fc417";"Análise de incertezas do balanço hídrico climatológico espacializado";"primary[Carvalho Neto, Romário Moraes(http://lattes.cnpq.br/4778398527369949)]";"Incertezas|Análise de incertezas|Disponibilidade hídrica|Déficit hídrico|Excesso hídrico|Balanço hídrico climatológico espacializado|BHC|Python|Thornthwaite";"UFSM";"doctoralThesis";"openAccess";"2016";"http://repositorio.ufsm.br/handle/1/15101";"doctoralThesis";"por"
"UFMG_5ae1103d2ea3c3074fcb1fe8ecf49d0e";"Implementando o prontuário eletrônico OpenEHR em CMSs: uma aproximação";"primary[Christiano Pereira Pessanha(NA)]";"Plone|Arquétipos|Representação do conhecimento|Informática em saúde|Interoperabilidade|OpenEHR|CMS|Modelo de Referência|Registro eletrônico de saúde|Modelagem de dois níveis|Python";"UFMG";"doctoralThesis";"openAccess";"2014";"http://hdl.handle.net/1843/BUOS-9V4PBM";"doctoralThesis";"por"
"UFJF_dfaeb8c45c93520afe777f8b93dbe528";"Luteria composicional de algoritmos pós-tonais";"primary[Soares, Guilherme Rafael(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4265485A9)]";"Música algorítmica|Pós-tonalismo|Teoria dos conjuntos|Pitch class theory|Luteria|Composição assistida por computador|Musicologia assistida por computador|Open Music|Software livre|Music21|Béla Bartók|Algorithmic Composition|Post-Tonal theory|Pitch class set theory|Computer aided composition|Python|Free Software";"UFJF";"masterThesis";"openAccess";"2015";"https://repositorio.ufjf.br/jspui/handle/ufjf/112";"masterThesis";"por"
"USP_dc75adab99bb98174a960b84f8b4ec68";"Padrões de dificuldades relacionadas com o aprendizado de programação";"primary[Yorah Bosse(NA)]";"";"USP";"doctoralThesis";"openAccess";"2020";"https://doi.org/10.11606/T.45.2020.tde-14072020-172808";"doctoralThesis";"por"
"USP_dc877a8569fac01d0e2701394137c88c";"PyMR: a framework for programming magnetic resonance systems";"primary[Daniel Cosmo Pizetta(NA)]";"";"USP";"doctoralThesis";"openAccess";"2018";"https://doi.org/10.11606/T.76.2019.tde-06052019-103714";"doctoralThesis";"eng"
"USP_db8285c11764ba5369c044b5f5bbc34a";"Desenvolvimento de ferramentas computacionais para análise de perfis de difração de raios X";"primary[André Santos Barros da Silva(NA)]";"";"USP";"masterThesis";"openAccess";"2018";"https://doi.org/10.11606/D.85.2018.tde-14062018-103718";"masterThesis";"por"
"USP_a7e019df65582fcd52ef9409942d0ac9";"Development of software for parameter estimation and its application on wind power plant equivalent model";"primary[Gabriel José Negrelli Gomes(NA)]";"";"USP";"masterThesis";"openAccess";"2020";"https://doi.org/10.11606/D.18.2020.tde-24112022-094159";"masterThesis";"eng"
"USP_b88c46e44af469c175b4d1db0b213693";"Simulação em tempo real como ferramenta de decisão no gerenciamento de estoques de água de reservatórios";"primary[Adelena Gonçalves Maia(NA)]";"";"USP";"masterThesis";"openAccess";"2002";"https://doi.org/10.11606/D.18.2002.tde-12112015-164227";"masterThesis";"por"
"UFC-7_d52589e6f61e80e0f64085d463b35244";"Gerenciamento e controle distribuído hierárquico primário e secundário aplicado a microrrede CA";"primary[Almeida, Rosana Guimarães(NA)]";"Engenharia elétrica|Energia renovável|Geração distribuida de energia elétrica|Recursos energéticos|Distributed energy resources|Distributed generation|Droop control|Renewable energy|Microgrids|Multiagent system";"UFC";"masterThesis";"openAccess";"2019";"http://www.repositorio.ufc.br/handle/riufc/44456";"masterThesis";"por"
"UNB_bfa3394b286fb32666ab3016a63f6806";"Modelo analítico para a análise e projeto de grupos de estacas assentes em solos moles em processo de adensamento";"primary[Perez Agudelo, Mateo(NA)]";"";"UNB";"masterThesis";"openAccess";"2018";"http://repositorio.unb.br/handle/10482/34621";"masterThesis";"por"
"UFPR_01d7c3f1a87641e24617d6ab3fb8b773";"Análise dos fatores de intensidade de tensão generalizados em quinas multimateriais existentes na junção entre pavimentos flexíveis e pontes";"primary[Fornazari, Filipe Faria, 1992-(NA)]";"Pontes|Pavimentos flexiveis|Construção Civil";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/62105";"masterThesis";"por"
"UFAL_328b6b180d46479e6a1bc893f8fb1e0d";"Um método para a poiar decisões de projeto em aplicações web com streaming de mídia visando desempenho e escalabilidade";"primary[Santos , Anderson Mendes dos(NA)]";"Streaming de Mídia|Apoio ao desenvolvedor|Throughput|Tecnologias de desenvolvimento Web|Linguagem de programação – Avaliação|Choice of technology|Developer Support|Performance|Through- put|Evaluation|Streaming media|CNPQ::CIENCIAS EXATAS E DA TERRA::CIENCIA DA COMPUTACAO";"UFAL";"masterThesis";"openAccess";"2016";"http://www.repositorio.ufal.br/handle/riufal/2043";"masterThesis";"por"
"UNICAMP-30_c8d280a79e46d789460f0d56294513d1";"ImmVis Framework : establishing a bridge between immersive applications and data analysis = ImmVis Framework : construindo uma ponte entre aplicações imersivas e análise de dados";"primary[Pedroso, Felipe Augusto, 1987-(NA)]";"Visualização da informação|Análise de dados|Realidade virtual|Realidade aumentada|Software gratuito|Information visualisation|Data analysis|Virtual reality|Augmented reality|Free software";"UNICAMP";"masterThesis";"openAccess";"2021";"https://hdl.handle.net/20.500.12733/1641956";"masterThesis";""
"UFRN_20612ab2087ac189f4f53bb4672fe8b6";"Uma ferramenta de manipulação de pacotes para análise de protocolos de redes industriais baseados em TCP/IP";"primary[Kobayashi, Tiago Hiroshi(NA)]";"Segurança em redes industriais|Segurança em infraestrutura crítica, Testes de conformidade de protocolos industriais|Modbus/TCP|DNP3 sobre TCP";"UFRN";"masterThesis";"openAccess";"2009";"https://repositorio.ufrn.br/jspui/handle/123456789/15292";"masterThesis";"por"
"USP_77329a032023ee26d6ed99487e7ad677";"Um modelo computacional para análise de conformidade de áreas e superfícies de proteção de aeródromos aos critérios da ICAO.";"primary[Evandro José da Silva(NA)]";"";"USP";"doctoralThesis";"openAccess";"2017";"https://doi.org/10.11606/T.3.2017.tde-23062017-151532";"doctoralThesis";"por"
"USP_00d1ee9f76f0a6d521c2a97e0efcc67a";"Desenvolvimento de um software livre, plataforma web, para a calibração da eficiência absoluta de detectores do tipo HPGe";"primary[Thiago José Sampaio Kaiser(NA)]";"";"USP";"masterThesis";"openAccess";"2019";"https://doi.org/10.11606/D.85.2019.tde-11092019-141402";"masterThesis";"por"
"USP_59fff4871b1f1c14f7820ae71244fd22";"Método de detecção automática de eixos de caminhões baseado em imagens";"primary[Natália Ribeiro Panice(NA)]";"";"USP";"masterThesis";"openAccess";"2018";"https://doi.org/10.11606/D.18.2018.tde-11122018-213600";"masterThesis";"por"
"USP_6560cfcd20b4ae1152a4fb4d49e21351";"On the Generalized Finite Element Method in nonlinear solid mechanics analyses";"primary[Dorival Piedade Neto(NA)]";"";"USP";"doctoralThesis";"openAccess";"2013";"https://doi.org/10.11606/T.18.2013.tde-20012014-094606";"doctoralThesis";"eng"
"USP_284ed0fa4e579f12aedcd74c35f13a32";"PAWEB - Uma plataforma para desenvolvimento de aplicativos web utilizando o modelo de atores";"primary[Bruno Takahashi Carvalhas de Oliveira(NA)]";"";"USP";"masterThesis";"openAccess";"2012";"https://doi.org/10.11606/D.45.2012.tde-06122012-010811";"masterThesis";"por"
"USP_ee7644934571ed4bfd5067f6a0b1c078";"Redução de perdas de sistemas de distribuição através do dimensionamento ótimo de bancos de capacitores via entropia cruzada";"primary[Fabrício Bonfim Rodrigues de Oliveira(NA)]";"";"USP";"masterThesis";"openAccess";"2016";"https://doi.org/10.11606/D.18.2017.tde-05012017-142133";"masterThesis";"por"
"UNB_ee0e4789310d9dd097411e4c24eb832d";"Estudo comparativo de métodos de regionalização hidrológica e desenvolvimento de um aplicativo para o gerenciamento de outorga de águas superficiais";"primary[Alves, Welber Ferreira(NA)]";"";"UNB";"masterThesis";"openAccess";"2016";"http://repositorio.unb.br/handle/10482/20492|http://dx.doi.org/10.26512/2016.02.D.20492";"masterThesis";"por"
"UNICAMP-30_18d9b3ec0d4529e44c50a66f4ebf73ed";"HIF-3alfa : estudos estruturais, identificação e caracterização de um inédito cofator celular dos fatores de transcrição induzíveis por hipóxia (HIF) e estudos estruturais das prolil-hidroxilases (PHDs) de organismos não usuais";"primary[Fala, Angela Maria, 1983-(NA)]";"Fator induzível por hipoxia|Prolil hidroxilases|Ácidos graxos|Lipídeos|Cristalografia|Hypoxia inducible factor family|Prolyl hydroxylases|Fatty acids|Lipids|Crystallography";"UNICAMP";"doctoralThesis";"openAccess";"2017";"https://hdl.handle.net/20.500.12733/1634008";"doctoralThesis";"por"
"UNICAMP-30_aa1adf51c6c0c7916d0cdfd469934c54";"Análise de algoritmos da Transformada Watershed";"primary[Korbes, André(NA)]";"Algoritmos|Morfologia matemática|Processamento de imagens|Algorithms|Mathematical morphology|Image processing";"UNICAMP";"masterThesis";"openAccess";"2010";"https://hdl.handle.net/20.500.12733/1612188";"masterThesis";"por"
"UFPR_c12c9c4db44d727d3012a9bd5cfc45a9";"Previsão da geração de energia eólica de curtíssimo prazo aplicada ao Parque Eólico de Palmas (PR)";"primary[Soares, Paulo Henrique(NA)]";"Recursos hídricos";"UFPR";"masterThesis";"openAccess";"2015";"http://hdl.handle.net/1884/41342";"masterThesis";"por"
"UFC-7_483dfb4b1919536096890c08fb802bb5";"Desenvolvimento de uma plataforma para implementação de sistemas multiagentes com aplicação para recomposição automática de sistemas de distribuição de energia elétrica";"primary[Melo, Lucas Silveira(NA)]";"Engenharia elétrica|Redes elétricas inteligentes|Simulação por computador";"UFC";"masterThesis";"openAccess";"2015";"http://www.repositorio.ufc.br/handle/riufc/13773";"masterThesis";"por"
"UFC-7_53ac82ad63d5e2a10e6fe395bf0ee25e";"Automação de sistema de motores de um forno elétrico para deposição de filmes finos pela técnica de spray-pirólise";"primary[Oliveira, Fernando Weslley Silva de(NA)]";"Engenharia mecânica|Processos - Automação|Células solares - Produção|Computational programming|Substrate deposition|Heating chamber";"UFC";"masterThesis";"openAccess";"2020";"http://www.repositorio.ufc.br/handle/riufc/52002";"masterThesis";"por"
"URGS_149b826f3ae24d30b7d43656ca8accca";"Análise de eficiência baseada em multicritério aplicada à unidade de processamento de gás natural";"primary[Severo, Felipe Malichovsky(NA)]";"Plantas industriais|Colunas de destilação|Exergia|Otimização de processos";"UFRGS";"masterThesis";"openAccess";"2021";"http://hdl.handle.net/10183/235490";"masterThesis";"por"
"URGS_f914e58d058ce11af2d75367cc39c820";"Proposta de classificação e de pós-classificação baseada em objetos da cobertura e do uso da terra por meio de imagens obtidas por Veículo Aéreo Não Tripulado (VANT)";"primary[Ruiz, Luis Fernando Chimelo(NA)]";"Sensoriamento remoto|Veículo aéreo não tripulado|Uso da terra";"UFRGS";"doctoralThesis";"openAccess";"2019";"http://hdl.handle.net/10183/189964";"doctoralThesis";"por"
"URGS_420da4cf75d3e1d4db38412b6a32486f";"Análise da confiabilidade de vigas em concreto armado reforçado com fibras de aço em relação aos esforços transversais";"primary[Titello, Eduardo Pagnussat(NA)]";"Concreto armado|Concreto reforçado com fibras|Estruturas (Engenharia) : Confiabilidade|Elementos finitos";"UFRGS";"masterThesis";"openAccess";"2020";"http://hdl.handle.net/10183/213006";"masterThesis";"por"
"USP_184a0122206e8f4fd9bce6dc3b428ad0";"Avaliação de estimativas de evapotranspiração dos métodos baseados na flutuação diária do nível piezométrico comparando com o método de balanço de energia - Razão de Bowen em zona ripária";"primary[Jean Carlos Duarte Carvajalino(NA)]";"";"USP";"masterThesis";"openAccess";"2019";"https://doi.org/10.11606/D.18.2019.tde-03102019-114535";"masterThesis";"por"
"USP_12629594cc5d2295e775751e42f1d87c";"Aerial machine vision, geographical information system and hue for pattern classification in agriculture";"primary[Marcel Pinton de Camargo(NA)]";"";"USP";"masterThesis";"openAccess";"2018";"https://doi.org/10.11606/D.11.2019.tde-17012019-180101";"masterThesis";"eng"
